shade_id,product_id,hex,shade_name,shade_specific,skintone,undertone,shade_specific_raw,name
104650,236,#eab794,3C,3C,NA,NA,3C,NA
104651,236,#e2ae87,4WN,4WN,NA,NA,4,NA
104652,236,#dfaa7e,4C,4C,NA,NA,4C,NA
104653,236,#dca77b,5WN,5WN,NA,NA,5,NA
104654,236,#e3ac83,5C,5C,NA,NA,5C,NA
104655,236,#d9a478,5N,5N,NA,NA,5N,NA
104656,236,#d8a06d,6WN,6WN,NA,NA,6,NA
104657,236,#dca473,6W,6W,NA,NA,6W,NA
104658,236,#d29970,6N,6N,NA,NA,6N,NA
104659,236,#d89659,7W,7W,NA,NA,7W,NA
104660,236,#d49060,7C,7C,NA,NA,7C,NA
104661,236,#ce8854,8W,8W,NA,NA,8W,NA
104662,236,#cb8d5a,8N,8N,NA,NA,8N,NA
104663,236,#ca814c,8C,8C,NA,NA,8C,NA
104664,236,#c37a4f,8WN,8WN,NA,NA,8,NA
104665,236,#b66e46,9WN,9WN,NA,NA,9,NA
104666,236,#995a39,9N,9N,NA,NA,9N,NA
104667,236,#7f4532,9C,9C,NA,NA,9C,NA
104668,236,#743d2a,10WN,10WN,NA,NA,10,NA
104669,236,#734331,10N,10N,NA,NA,10N,NA
104670,236,#5a362c,10.5N,10.5N,NA,NA,10.5N,NA
104671,237,#fbe2cc,1WN,1WN,NA,NA,1,NA
104672,237,#efd3be,1N,1N,NA,NA,1N,NA
104673,237,#eecbb5,2C,2C,NA,NA,2C,NA
104674,237,#f0c8ae,2W,2W,NA,NA,2W,NA
104675,237,#ecccb3,2.5N,2.5N,NA,NA,2.5N,NA
104676,237,#edc7a2,3W,3W,NA,NA,3W,NA
104677,237,#e8c09d,3WN,3WN,NA,NA,3,NA
104678,237,#e6b28a,3.5W,3.5W,NA,NA,3.5W,NA
104679,237,#e2b188,4W,4W,NA,NA,4W,NA
104680,237,#d1aa89,4.5WN,4.5WN,NA,NA,4.5WN,NA
104681,237,#c49c79,5N,5N,NA,NA,5N,NA
104682,237,#d0976c,5W,5W,NA,NA,5W,NA
104683,237,#c6976d,6W,6W,NA,NA,6W,NA
104684,237,#c59070,6N,6N,NA,NA,6N,NA
104685,237,#b68461,6.5WN,6.5WN,NA,NA,6.5WN,NA
104686,237,#b17c52,7W,7W,NA,NA,7W,NA
104687,237,#ad7755,8WN,8WN,NA,NA,8,NA
104688,237,#9e643f,8W,8W,NA,NA,8W,NA
104689,237,#975f46,8.5W,8.5W,NA,NA,8.5W,NA
104690,237,#764524,9W,9W,NA,NA,9W,NA
104691,237,#673f26,9.5W,9.5W,NA,NA,9.5W,NA
104692,237,#592e1d,10C,10C,NA,NA,10C,NA
104693,237,#4b291d,10W,10W,NA,NA,10W,NA
104694,237,#40281c,10N,10N,NA,NA,10N,NA
104695,238,#f7dfc7,1N,1N,NA,NA,1N,NA
104696,238,#f0d6bb,1W,1W,NA,NA,1W,NA
104697,238,#f1d5bf,1C,1C,NA,NA,1C,NA
104698,238,#edd3b0,1.5W,1.5W,NA,NA,1.5W,NA
104699,238,#f1cdb5,2C,2C,NA,NA,2C,NA
104700,238,#f2d1b2,2N,2N,NA,NA,2N,NA
104701,238,#ebceac,2W,2W,NA,NA,2W,NA
104702,238,#eacfb1,2.5N,2.5N,NA,NA,2.5N,NA
104703,238,#e1bc9d,3N,3N,NA,NA,3N,NA
104704,238,#e9c1a3,3C,3C,NA,NA,3C,NA
104705,238,#dfb896,3.5N,3.5N,NA,NA,3.5N,NA
104706,238,#e0b68c,4W,4W,NA,NA,4W,NA
104707,238,#dfb694,4WN,4WN,NA,NA,4,NA
104708,238,#ddbcab,4C,4C,NA,NA,4C,NA
104709,238,#dfb48d,4.5WN,4.5WN,NA,NA,4.5WN,NA
104710,238,#e1ae8c,4.5C,4.5C,NA,NA,4.5C,NA
104711,238,#d6a77d,5W,5W,NA,NA,5W,NA
104712,238,#d9a985,5N,5N,NA,NA,5N,NA
104713,238,#d8a07c,5WN,5WN,NA,NA,5,NA
104714,238,#da9e71,5.5WN,5.5WN,NA,NA,5.5WN,NA
104715,238,#db9d7c,6C,6C,NA,NA,6C,NA
104716,238,#d3a376,6N,6N,NA,NA,6N,NA
104717,238,#c59062,6W,6W,NA,NA,6W,NA
104718,238,#c4946c,6.5N,6.5N,NA,NA,6.5N,NA
104719,238,#d19568,7W,7W,NA,NA,7W,NA
104720,238,#c99367,7N,7N,NA,NA,7N,NA
104721,238,#d89260,7WN,7WN,NA,NA,7,NA
104722,238,#cf855b,7C,7C,NA,NA,7C,NA
104723,238,#b9763b,7.5W,7.5W,NA,NA,7.5W,NA
104724,238,#b57138,7.5WN,7.5WN,NA,NA,7.5WN,NA
104725,238,#a96831,8N,8N,NA,NA,8N,NA
104726,238,#985a30,8C,8C,NA,NA,8C,NA
104727,238,#9f5b2b,9W,9W,NA,NA,9W,NA
104728,238,#8c4f22,9.5W,9.5W,NA,NA,9.5W,NA
104729,238,#643218,9.5WN,9.5WN,NA,NA,9.5WN,NA
104730,238,#652f17,9.5C,9.5C,NA,NA,9.5C,NA
104731,238,#572e14,9.5N,9.5N,NA,NA,9.5N,NA
104732,238,#6a321f,10C,10C,NA,NA,10C,NA
104733,238,#5d2e13,10WN,10WN,NA,NA,10,NA
104734,238,#452718,10N,10N,NA,NA,10N,NA
104735,239,#F3D6C1,Cool 100,100,NA,Cool,Cool,Cool
104736,239,#F5D5B3,Warm 110,110,NA,Warm,Warm,Warm
104737,239,#F1C7AA,Neutral 120,120,NA,Neutral,Neutral,Neutral
104738,239,#E7BE91,Warm 130,130,NA,Warm,Warm,Warm
104739,239,#E6B496,Cool 140,140,NA,Cool,Cool,Cool
104740,239,#DAB28A,Neutral 200,200,NA,Neutral,Neutral,Neutral
104741,239,#D4A582,Neutral 210,210,NA,Neutral,Neutral,Neutral
104742,239,#D39D67,Warm 220,220,NA,Warm,Warm,Warm
104743,239,#C28D61,Neutral 230,230,NA,Neutral,Neutral,Neutral
104744,239,#A87E50,Neutral 300,300,NA,Neutral,Neutral,NA
104745,239,#AE784F,Warm 310,NA,NA,Warm,Warm,Warm
104746,239,#9B684B,Cool 320,320,NA,Cool,Cool,Cool
104747,239,#845740,Neutral 400,400,NA,Neutral,Neutral,Neutral
104748,239,#6A361C,Cool 410,410,NA,Cool,Cool,Cool
104749,239,#623B2C,Neutral 420,420,NA,Neutral,Neutral,Neutral
104750,239,#3E2316,Cool 430,430,NA,Cool,Cool,Cool
104751,240,#8c4500,Sienna,NA,NA,NA,Sienna,Sienna
104752,240,#562812,Ebony,NA,NA,NA,Ebony,Ebony
104753,240,#753705,Deep Amber,NA,Deep,NA,Deep,Amber
104754,240,#8c460f,Mocha,NA,NA,NA,Mocha,Mocha
104755,240,#a65c1f,Copper,NA,NA,NA,Copper,Copper
104756,240,#c2803b,Hazelnut,NA,NA,NA,Hazelnut,Hazelnut
104757,240,#cc8f6e,Amber,NA,NA,NA,Amber,Amber
104758,240,#e0a166,Golden Sun,NA,NA,Golden,Golden,Sun
104759,240,#e8a673,Radiant Sand,NA,NA,NA,Radiant,Sand
104760,240,#dba680,Radiant Honey,NA,NA,NA,Radiant,Honey
104761,240,#e3ab87,Sand,NA,NA,NA,Sand,Sand
104762,240,#f2c2a6,Beige Sand,NA,NA,NA,Beige,Sand
104763,240,#edc79c,Linen,NA,NA,NA,Linen,Linen
104764,240,#e6b38f,Golden Beige,NA,NA,Golden,Golden,Beige
104765,240,#f0cca1,True Beige,NA,NA,NA,True,Beige
104766,240,#f0c4a3,Ivory Buff,NA,NA,NA,Ivory,Buff
104767,240,#f7c799,Vanilla,NA,NA,NA,Vanilla,Vanilla
104768,240,#fad6ba,Ivory,NA,NA,NA,Ivory,Ivory
104769,240,#fcdec4,Porcelain,NA,NA,NA,Porcelain,Porcelain
104770,240,#fce8d6,Pearl,NA,NA,NA,Pearl,Pearl
104771,241,#e6b6a0,435 - Rose Vanilla,435,NA,NA,435,Rose Vanilla
104772,241,#321d24,545 - Foundation Ebony,545,NA,NA,545,Foundation Ebony
104773,241,#411a18,540 - Mahogany,540,NA,NA,540,Mahogany
104774,241,#451f1b,535 - Espresso,535,NA,NA,535,Espresso
104775,241,#813205,530 - Deep Amber,530,Deep,NA,530,Deep Amber
104776,241,#8f3804,525 - Deep Golden,525,Deep,Golden,525,Deep Golden
104777,241,#93401f,520 - Sienna,520,NA,NA,520,Sienna
104778,241,#a04b1f,515 - Copper,515,NA,NA,515,Copper
104779,241,#b0632f,511 - Maple,511,NA,NA,511,Maple
104780,241,#c06c30,510 - Hazelnut,510,NA,NA,510,Hazelnut
104781,241,#c77e53,505 - Toffee,505,NA,NA,505,Toffee
104782,241,#d9914f,500 - Honey Bisque,500,NA,NA,500,Honey Bisque
104783,241,#cb8b63,495 - Amber,495,NA,NA,495,Amber
104784,241,#d28f63,490 - Golden Amber,490,NA,Golden,490,Golden Amber
104785,241,#d68c52,488 - Caramel,488,NA,NA,488,Caramel
104786,241,#cf8f57,487 - Warm Almond,487,NA,Warm,487,Warm Almond
104787,241,#e0a361,486 - Toasted Almond,486,NA,NA,486,Toasted Almond
104788,241,#d59562,485 - Golden Sun,485,NA,Golden,485,Golden Sun
104789,241,#d6a373,482 - Radiant Sun,482,NA,NA,482,Radiant Sun
104790,241,#f0ad82,481 - Cool Sand,481,NA,Cool,481,Cool Sand
104791,241,#dc9d6b,480 - Radiant Sand,480,NA,NA,480,Radiant Sand
104792,241,#dea468,475 - Sun Beige,475,NA,NA,475,Sun Beige
104793,241,#d5a179,470 - Radiant Honey,470,NA,NA,470,Radiant Honey
104794,241,#dabc83,465 - Sand,465,NA,NA,465,Sand
104795,241,#dfad8b,460 - Golden Beige,460,NA,Golden,460,Golden Beige
104796,241,#e1b395,455 - Natural Buff,455,NA,NA,455,Natural Buff
104797,241,#e1b395,450 - Rose Beige,450,NA,NA,450,Rose Beige
104798,241,#e4b083,445 - Vanilla,445,NA,NA,445,Vanilla
104799,241,#e6b890,440 - Natural Rose,440,NA,NA,440,Natural Rose
104800,241,#e9c19e,430 - Ivory Buff,430,NA,NA,430,Ivory Buff
104801,241,#e8c79d,425 - Linen,425,NA,NA,425,Linen
104802,241,#e9c5a1,420 - True Beige,420,NA,NA,420,True Beige
104803,241,#f0c8b2,415 - Rose Ivory,415,NA,NA,415,Rose Ivory
104804,241,#ffdec7,412 - Warm Ivory,412,NA,Warm,412,Warm Ivory
104805,241,#f7d9c2,411 - Beige Ivory,411,NA,NA,411,Beige Ivory
104806,241,#fad2b8,410 - Ivory,410,NA,NA,410,Ivory
104807,241,#fce3d2,405 - Porcelain,405,NA,NA,405,Porcelain
104808,241,#f5d7c3,400 - Pearl,400,NA,NA,400,Pearl
104809,241,#fce3d9,395 - Rose Pearl,395,NA,NA,395,Rose Pearl
104810,241,#fce8d9,390 - Snow,390,NA,NA,390,Snow
104811,242,#76482C,N11,N11,NA,NA,N11,NA
104812,242,#845E2F,W10.5,W10.5,NA,NA,W10.5,NA
104813,242,#8A5832,C10,C10,NA,NA,C10,NA
104814,242,#A46944,N10,N10,NA,NA,N10,NA
104815,242,#A56E45,W9.5,W9.5,NA,NA,W9.5,NA
104816,242,#A56331,N9,N9,NA,NA,N9,NA
104817,242,#C47E53,C8,C8,NA,NA,C8,NA
104818,242,#CF936B,N8,N8,NA,NA,N8,NA
104819,242,#D88C5E,C7,C7,NA,NA,C7,NA
104820,242,#F0B584,W7,W7,NA,NA,W7,NA
104821,242,#EABB9E,N6.5,N6.5,NA,NA,N6.5,NA
104822,242,#F1C39D,W6,W6,NA,NA,W6,NA
104823,242,#FFCFA3,N5,N5,NA,NA,N5,NA
104824,242,#F8CB9E,W5,W5,NA,NA,W5,NA
104825,242,#F5C9A5,C4,C4,NA,NA,C4,NA
104826,242,#F9D3AD,W4,W4,NA,NA,W4,NA
104827,242,#FFDBB3,C3,C3,NA,NA,C3,NA
104828,242,#FDDFC7,N3,N3,NA,NA,N3,NA
104829,242,#FFEDD9,W3,W3,NA,NA,W3,NA
104830,242,#FEE6CE,C2,C2,NA,NA,C2,NA
104831,242,#FFE2CD,N2,N2,NA,NA,N2,NA
104832,242,#FFEAD9,W1,W1,NA,NA,W1,NA
104833,242,#FFEDD9,C1,C1,NA,NA,C1,NA
104834,242,#FFEAD9,N1,N1,NA,NA,N1,NA
104835,243,#f5d4b9,"N1, Light",N1,Light,NA,"N1,",Light
104836,243,#280f11,"C12, Deep",C12,Deep,NA,"C12,",Deep
104837,243,#3e1915,"C11, Deep",C11,Deep,NA,"C11,",Deep
104838,243,#521f0a,"C10, Deep",C10,Deep,NA,"C10,",Deep
104839,243,#663017,"C9.5, Deep",C9.5,Deep,NA,"C9.5,",Deep
104840,243,#4c270e,"N11, Deep",N11,Deep,NA,"N11,",Deep
104841,243,#703912,"N10, Deep",N10,Deep,NA,"N10,",Deep
104842,243,#894004,"N9, Medium Deep",N9,Medium Deep,NA,"N9,",Medium Deep
104843,243,#975627,"W9.5, Deep",W9.5,Deep,NA,"W9.5,",Deep
104844,243,#823d16,"C9, Deep",C9,Deep,NA,"C9,",Deep
104845,243,#984a0b,"N8, Medium Deep",N8,Medium Deep,NA,"N8,",Medium Deep
104846,243,#8b4826,"C8, Medium Deep",C8,Medium Deep,NA,"C8,",Medium Deep
104847,243,#763b05,"W10, Deep",W10,Deep,NA,"W10,",Deep
104848,243,#c1714b,"C7, Medium Deep",C7,Medium Deep,NA,"C7,",Medium Deep
104849,243,#b66637,"C6, Medium",C6,Medium,NA,"C6,",Medium
104850,243,#ac6b38,"W9, Medium Deep",W9,Medium Deep,NA,"W9,",Medium Deep
104851,243,#bd7546,"W8, Medium Deep",W8,Medium Deep,NA,"W8,",Medium Deep
104852,243,#d38045,"N6.5, Medium Deep",N6.5,Medium Deep,NA,"N6.5,",Medium Deep
104853,243,#cf9163,"N6, Medium",N6,Medium,NA,"N6,",Medium
104854,243,#dc9566,"W5.5, Medium",W5.5,Medium,NA,"W5.5,",Medium
104855,243,#cf8e52,"W7, Medium Deep",W7,Medium Deep,NA,"W7,",Medium Deep
104856,243,#c68251,"N7, Medium Deep",N7,Medium Deep,NA,"N7,",Medium Deep
104857,243,#e3ab8a,"N4, Light Medium",N4,Light Medium,NA,"N4,",Light Medium
104858,243,#ebb081,"W5, Medium",W5,Medium,NA,"W5,",Medium
104859,243,#ebb094,"C4, Light Medium",C4,Light Medium,NA,"C4,",Light Medium
104860,243,#e9a86e,"W4.5, Light Medium",W4.5,Light Medium,NA,"W4.5,",Light Medium
104861,243,#cf9463,"N5.5, Medium",N5.5,Medium,NA,"N5.5,",Medium
104862,243,#dc9f79,"N5, Medium",N5,Medium,NA,"N5,",Medium
104863,243,#ebbd97,"N3, Light Medium",N3,Light Medium,NA,"N3,",Light Medium
104864,243,#db9973,"W6, Medium",W6,Medium,NA,"W6,",Medium
104865,243,#e3b186,"W4, Light Medium",W4,Light Medium,NA,"W4,",Light Medium
104866,243,#ebb6a2,"C3, Light Medium",C3,Light Medium,NA,"C3,",Light Medium
104867,243,#dea38f,"C5, Medium",C5,Medium,NA,"C5,",Medium
104868,243,#edbaa3,"C2.5, Light Medium",C2.5,Light Medium,NA,"C2.5,",Light Medium
104869,243,#f0c0a0,"W3, Light Medium",W3,Light Medium,NA,"W3,",Light Medium
104870,243,#faccbd,"C1.5, Light",C1.5,Light,NA,"C1.5,",Light
104871,243,#f7d4c4,"C2, Light",C2,Light,NA,"C2,",Light
104872,243,#f5d4bb,"N2, Light",N2,Light,NA,"N2,",Light
104873,243,#f0cdaa,"W2.5, Light Medium",W2.5,Light Medium,NA,"W2.5,",Light Medium
104874,243,#fcd4c4,"C1, Light",C1,Light,NA,"C1,",Light
104875,243,#fce3cc,"N0.5, Light",N0.5,Light,NA,"N0.5,",Light
104876,243,#fcded1,"C0.5, Light",C0.5,Light,NA,"C0.5,",Light
104877,243,#f7d4b3,"W2, Light",W2,Light,NA,"W2,",Light
104878,243,#fadec7,"W1, Light",W1,Light,NA,"W1,",Light
104879,243,#fce6d4,"W0.5, Light",W0.5,Light,NA,"W0.5,",Light
104880,243,#deac72,"W6.5, Medium",W6.5,Medium,NA,"W6.5,",Medium
104881,243,#522b14,"W10.5, Deep",W10.5,Deep,NA,"W10.5,",Deep
104882,244,#fff0eb,Porcelain,NA,NA,NA,Porcelain,Porcelain
104883,244,#552911,Espresso,NA,NA,NA,Espresso,Espresso
104884,244,#59330a,Truffle,NA,NA,NA,Truffle,Truffle
104885,244,#6e3814,Coffee,NA,NA,NA,Coffee,Coffee
104886,244,#63401c,Mocha,NA,NA,NA,Mocha,Mocha
104887,244,#7d4b1b,Chestnut,NA,NA,NA,Chestnut,Chestnut
104888,244,#945414,Cocoa,NA,NA,NA,Cocoa,Cocoa
104889,244,#b37d40,Honey,NA,NA,NA,Honey,Honey
104890,244,#d19661,Almond,NA,NA,NA,Almond,Almond
104891,244,#c98a57,Toffee,NA,NA,NA,Toffee,Toffee
104892,244,#d18c61,Caramel,NA,NA,NA,Caramel,Caramel
104893,244,#d49673,Walnut,NA,NA,NA,Walnut,Walnut
104894,244,#d49e70,Cedar,NA,NA,NA,Cedar,Cedar
104895,244,#dea373,Amber,NA,NA,NA,Amber,Sienna
104896,244,#edbb95,Pecan,NA,NA,NA,Pecan,Ebony
104897,244,#e1af84,Latte,NA,NA,NA,Latte,Mocha
104898,244,#e6b094,Biscuit,NA,NA,NA,Biscuit,Copper
104899,244,#e0b08c,Cashew,NA,NA,NA,Cashew,Hazelnut
104900,244,#f5cfb0,Cashmere,NA,NA,NA,Cashmere,Amber
104901,244,#f7dbc4,Vanilla,NA,NA,NA,Vanilla,Sand
104902,244,#f5d1bf,Bisque,NA,NA,NA,Bisque,Linen
104903,244,#fcdecc,Oatmeal,NA,NA,NA,Oatmeal,Vanilla
104904,244,#fadccf,Fawn,NA,NA,NA,Fawn,Ivory
104905,244,#f5e1cf,Ivory,NA,NA,NA,Ivory,Porcelain
104906,244,#faebde,Eggshell,NA,NA,NA,Eggshell,Pearl
104907,245,#edc9ba,Very Light 0.5-2,2,Very Light,NA,Very,NA
104908,245,#6E4323,Rich Deep 10.5-11,NA,Rich,NA,Rich,Porcelain
104909,245,#fabfa8,Rosy Light 1-2.5,"",Light,Rosy,Rosy,NA
104910,245,#d99e75,Rich Medium 4.5-5.5,"",Rich,NA,Rich,Espresso
104911,245,#9e512a,Cool Deep 7.5-8.5,NA,Deep,Cool,Cool,Truffle
104912,245,#884b13,Medium Deep 8.5-9.5,NA,Medium Deep,NA,Medium,Coffee
104913,245,#462317,Very Deep 10-12,12,Very Deep,NA,Very,NA
104914,245,#773e2a,Deep 8-10,NA,Deep,NA,Deep,Mocha
104915,245,#975a3b,Tan Deep-7-8,NA,Tan ,NA,Tan,Chestnut
104916,245,#af7940,Medium Tan-5-6,NA,Medium Tan,NA,Medium,Cocoa
104917,245,#bc7c4d,Tan 6-7,NA,Tan ,NA,Tan,Honey
104918,245,#d09d80,Medium 4-5,4,Medium,NA,Medium,Almond
104919,245,#d99d8d,Light-Medium 3-4,3,Light,NA,Light-Medium,NA
104920,245,#d9a992,Light-2-3,Light-2-3,Light,NA,Light-2-3,NA
104921,246,#E7B27C,Fair,NA,Fair,NA,Fair,Toffee
104922,246,#BA9068,Deep,NA,Deep,NA,Deep,Walnut
104923,246,#FDE2C5,Medium,NA,Medium,NA,Medium,Cedar
104924,246,#FAC69E,Light,NA,Light,NA,Light,Amber
104925,247,#e5b289,203 Nude Beige,203,NA,NA,203,Nude Beige
104926,247,#974E24,212 Cocoa,212,NA,NA,212,Cocoa
104927,247,#c4824b,211 Creme Cafe,211,NA,NA,211,Creme Cafe
104928,247,#c28c51,210 Classic Tan,210,NA,NA,210,Classic Tan
104929,247,#ca9351,209 Caramel Beige,209,NA,NA,209,Caramel Beige
104930,247,#cd9867,208 Sun Beige,208,NA,NA,208,Sun Beige
104931,247,#c99871,206 Buff Beige,206,NA,NA,206,Buff Beige
104932,247,#daa578,207 Sand Beige,207,NA,NA,207,Sand Beige
104933,247,#daaa7a,205 Natural Beige,205,NA,NA,205,Natural Beige
104934,247,#e1ad86,204 Natural Buff,204,NA,NA,204,Natural Buff
104935,247,#edb683,202 Creamy Natural,202,NA,NA,202,Creamy Natural
104936,247,#fac7aa,201 Classic Ivory,201,NA,NA,201,Classic Ivory
104937,248,#622400,140 Chestnut,140,NA,NA,140,Chestnut
104938,248,#4d2115,155 Espresso,155,NA,NA,155,Espresso
104939,248,#572800,150 Deep Amber,150,Deep,NA,150,Deep Amber
104940,248,#5e2208,145 Mahogany,145,NA,NA,145,Mahogany
104941,248,#703015,135 Deep Cool,135,Deep,Cool,135,Deep Cool
104942,248,#984a25,130 Sienna,130,NA,NA,130,Sienna
104943,248,#a35d27,125 Cappuccino,125,NA,NA,125,Cappuccino
104944,248,#b26531,120 Almond,120,NA,NA,120,Almond
104945,248,#ae6e33,115 Hazelnut,115,NA,NA,115,Hazelnut
104946,248,#c57f4f,110 Classic Tan,110,NA,NA,110,Classic Tan
104947,248,#be7541,105 Soft Sable,105,NA,NA,105,Soft Sable
104948,248,#ce7e50,100 Toffee,100,NA,NA,100,Toffee
104949,248,#d58c67,95 Amber Beige,95,NA,NA,95,Amber Beige
104950,248,#c68f57,90 Caramel Beige,90,NA,NA,90,Caramel Beige
104951,248,#d6996e,85 Perfect Beige,85,NA,NA,85,Perfect Beige
104952,248,#db9663,80 Golden Sun,80,NA,Golden,80,Golden Sun
104953,248,#e3a169,75 Golden Honey,75,NA,Golden,75,Golden Honey
104954,248,#e0ab80,70 Sand,70,NA,NA,70,Sand
104955,248,#e6a67d,65 Honey Rose,65,NA,NA,65,Honey Rose
104956,248,#e8b087,60 Ivory Beige,60,NA,NA,60,Ivory Beige
104957,248,#ebad87,55 Warm Beige,55,NA,Warm,55,Warm Beige
104958,248,#edb890,50 Golden Beige,50,NA,Golden,50,Golden Beige
104959,248,#ebb582,45 Golden Vanilla,45,NA,Golden,45,Golden Vanilla
104960,248,#ebb892,40 Natural Buff,40,NA,NA,40,Natural Buff
104961,248,#f0bb93,35 Nude Beige,35,NA,NA,35,Nude Beige
104962,248,#f0bfa3,30 Beige Rose,30,NA,NA,30,Beige Rose
104963,248,#f2c2a7,25 Cream Beige,25,NA,NA,25,Cream Beige
104964,248,#f7c7a7,20 Golden Ivory,20,NA,Golden,20,Golden Ivory
104965,248,#f7ccae,15 Rose Ivory,15,NA,NA,15,Rose Ivory
104966,248,#f7dcc0,10 Ivory,10,NA,NA,10,Ivory
104967,249,#DFB48A,"W4, Light Medium",W4,Light Medium,NA,"W4,",Light Medium
104968,249,#621d0f,"C12, Deep",C12,Deep,NA,"C12,",Deep
104969,249,#713c16,"C9, Deep",C9,Deep,NA,"C9,",Deep
104970,249,#582b0e,"N11, Deep",N11,Deep,NA,"N11,",Deep
104971,249,#a35b3a,"N9, Medium Deep",N9,Medium Deep,NA,"N9,",Medium Deep
104972,249,#84482c,"W10, Deep",W10,Deep,NA,"W10,",Deep
104973,249,#A36E41,"C7, Medium",C7,Medium,NA,"C7,",Medium
104974,249,#A97040,"C6, Light",C6,Light,NA,"C6,",Light
104975,249,#A17156,"C8, Medium Deep",C8,Medium Deep,NA,"C8,",Medium Deep
104976,249,#DE8938,"N6.5, Medium",N6.5,Medium,NA,"N6.5,",Medium
104977,249,#DE8F4F,"W5.5, Medium",W5.5,Medium,NA,"W5.5,",Medium
104978,249,#E5A149,"W4.5, Medium",W4.5,Medium,NA,"W4.5,",Medium
104979,249,#B4855C,"N8, Medium",N8,Medium,NA,"N8,",Medium
104980,249,#D29469,"N6, Medium",N6,Medium,NA,"N6,",Medium
104981,249,#D99B61,"N5.5, Medium",N5.5,Medium,NA,"N5.5,",Medium
104982,249,#C69677,"N7, Medium Deep",N7,Medium Deep,NA,"N7,",Medium Deep
104983,249,#C39C70,"W8, Medium",W8,Medium,NA,"W8,",Medium
104984,249,#CC9E7B,"N5, Medium",N5,Medium,NA,"N5,",Medium
104985,249,#D9A27D,"N4, Light Medium",N4,Light Medium,NA,"N4,",Light Medium
104986,249,#DDA878,"W7, Medium Deep",W7,Medium Deep,NA,"W7,",Medium Deep
104987,249,#D2A980,"W6, Deep",W6,Deep,NA,"W6,",Deep
104988,249,#E6B288,"N3, Light Medium",N3,Light Medium,NA,"N3,",Light Medium
104989,249,#E1B08A,"W5, Medium",W5,Medium,NA,"W5,",Medium
104990,249,#DCB095,"C5, Medium",C5,Medium,NA,"C5,",Medium
104991,249,#DDB19A,"C4, Medium",C4,Medium,NA,"C4,",Medium
104992,249,#E0B499,"C3, Light Medium",C3,Light Medium,NA,"C3,",Light Medium
104993,249,#EBBF9D,"W3, Light Medium",W3,Light Medium,NA,"W3,",Light Medium
104994,249,#F1CDB0,"N2, Light",N2,Light,NA,"N2,",Light
104995,249,#F5D3AE,"N1, Light",N1,Light,NA,"N1,",Light
104996,249,#F6CFB8,"C2, Light",C2,Light,NA,"C2,",Light
104997,249,#FEDABC,"C1, Light",C1,Light,NA,"C1,",Light
104998,249,#FEDFBF,"W2, Light",W2,Light,NA,"W2,",Light
104999,249,#FFE8CC,"W1, Fair",W1,Fair,NA,"W1,",Fair
105000,250,#E7AF8E,Fair/Light N1-2-3,2,Fair/Light,Neutral,Fair/Light,NA
105001,250,#B57857,Medium/Deep N6-7-8,NA,Medium,NA,Medium/Deep,NA
105002,250,#E19968,Medium/Deep W6-7-8,NA,Medium,NA,Medium/Deep,NA
105003,250,#DB9D7E,Light/Medium N4-5,NA,Light,NA,Light/Medium,NA
105004,250,#E0A37C,Light/Medium W4-5,NA,Light,NA,Light/Medium,NA
105005,250,#FDC797,Fair/Light W1-2-3,2,Fair/Light,Neutral,Fair/Light,NA
105006,251,#DFB48A,Natural Beige,NA,NA,NA,Natural,Beige
105007,251,#D29469,Honey Beige,NA,NA,NA,Honey,Beige
105008,251,#C69677,Classic Tan,NA,NA,NA,Classic,Tan
105009,251,#D9A27D,Buff Beige,NA,NA,NA,Buff,Beige
105010,251,#D2A980,Sun Beige,NA,NA,NA,Sun,Beige
105011,251,#E6B288,Natural Buff,NA,NA,NA,Natural,Buff
105012,251,#E1B08A,Sand Beige,NA,NA,NA,Sand,Beige
105013,251,#E0B499,Creamy Natural,NA,NA,NA,Creamy,Natural
105014,251,#EBBF9D,Nude Beige,NA,NA,NA,Nude,Beige
105015,251,#F1CDB0,Classic Ivory,NA,NA,NA,Classic,Ivory
105016,251,#F5D3AE,Soft Ivory,NA,NA,NA,Soft,Ivory
105017,251,#FEDFBF,Light Ivory,NA,Light,NA,Light,Ivory
105018,252,#CEA17D,True Beige,NA,NA,NA,True,Beige
105019,252,#C8B27A,Sun Beige,NA,NA,NA,Sun,Beige
105020,252,#9B6C49,Nut Brown/Cocoa,NA,NA,NA,Nut,Brown/Cocoa
105021,252,#B28362,Classic Tan/ Cappuccino,NA,NA,NA,Classic,Tan/ Cappuccino
105022,252,#B88461,Soft Sable,NA,NA,NA,Soft,Sable
105023,252,#C39B82,Creamy Natural,NA,NA,NA,Creamy,Natural
105024,252,#C99C7C,Buff Beige,NA,NA,NA,Buff,Beige
105025,252,#C79B7C,Classic Beige,NA,NA,NA,Classic,Beige
105026,252,#CB9D7D,Sand Beige,NA,NA,NA,Sand,Beige
105027,252,#CFA37D,Natural Beige,NA,NA,NA,Natural,Beige
105028,252,#D4AD89,Soft Ivory/Classic Ivory,NA,NA,NA,Soft,Ivory/Classic Ivory
105029,252,#DBAA8A,Shell Beige,NA,NA,NA,Shell,Beige
105030,252,#E5BD99,Natural Buff,NA,NA,NA,Natural,Buff
105031,252,#F0D1B2,Nude Beige,NA,NA,NA,Nude,Beige
105032,252,#F6D6BC,Porcelain/ Light Ivory,NA,Light,NA,Porcelain/,Light Ivory
